"UniqueSite","Site_Lat","Site_Long","Year","Targeted.biomass","PA_tp","Atoll","DepthCategory","CleanHabitat","Protection","CensusMethod","Total.sampling.Area","gravtot_500km","MPAage","NTZarea","Regional_population_growth","Ocean_prod","Climate_stress","HDI","Larger_pop_size","spatialcatch_tkm2","Larger_2","SocialSIte4km"
373,-5.768011,110.258263,2009,121.6785041,0,0,"0-4m","Crest","Restricted","Standard belt transect",1000,272.8557171,0,0,5.011043764,535.2185325,0.82707464,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_49"
374,-5.768011,110.258263,2009,47.91661303,0,0,"4-10m","Crest","Restricted","Standard belt transect",1000,272.8557171,0,0,5.011043764,535.2185325,0.82707464,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_49"
377,2.18634,118.60121,2011,215.8053537,0,0,"0-4m","Slope","Restricted","Standard belt transect",750,7.282838351,0,0,21.21863902,614.6067916,0.780962214,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_50"
378,2.15622,97.4455,2007,323.1227137,0,0,"0-4m","Crest","UnfishedLow","Standard belt transect",750,71.5581714,2,0,9.298569507,591.2944873,0.917695543,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_51"
379,2.17311,97.46602,2007,519.7314429,0,0,"0-4m","Crest","UnfishedLow","Standard belt transect",750,72.64060271,2,0,9.298569507,591.2944873,0.917695543,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_51"
380,2.26135,97.33302,2007,457.3791438,0,0,"0-4m","Crest","UnfishedLow","Standard belt transect",750,70.69709044,2,0,9.48843235,578.8565405,0.919062371,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_52"
381,2.29093,97.39986,2007,183.5784228,0,0,"0-4m","Crest","UnfishedLow","Standard belt transect",750,78.28787871,2,0,9.493792467,591.1633687,0.918568502,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_53"
382,0.157151,127.157676,2007,105.6128855,0,0,"0-4m","Slope","Fished","Standard belt transect",500,14.32631559,0,0,0.529122929,383.2898629,0.866227831,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_54"
383,0.157151,127.157676,2007,88.97650683,0,0,"4-10m","Slope","Fished","Standard belt transect",500,14.32631559,0,0,0.529122929,383.2898629,0.866227831,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_54"
384,0.033778,127.22884,2007,11.43405066,0,0,"0-4m","Slope","Fished","Standard belt transect",500,10.68328006,0,0,0.530193817,389.4821488,0.865639632,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_55"
385,0.033778,127.22884,2007,285.3442573,0,0,"4-10m","Slope","Fished","Standard belt transect",500,10.68328006,0,0,0.530193817,389.4821488,0.865639632,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_55"
386,-0.026664,127.238401,2007,62.31228751,0,0,"0-4m","Flat","Fished","Standard belt transect",500,10.05468984,0,0,0.530969864,393.0692779,0.865825251,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_56"
387,-0.026664,127.238401,2007,132.3029213,0,0,"4-10m","Flat","Fished","Standard belt transect",500,10.05468984,0,0,0.530969864,393.0692779,0.865825251,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_56"
388,2.63826,96.32503,2007,203.1706173,0,0,"0-4m","Flat","Fished","Standard belt transect",750,45.46444145,0,0,9.821486687,393.2270141,0.918565377,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_57"
389,2.24845,97.34182,2007,686.4709144,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",750,70.46103561,2,0,9.48843235,578.8565405,0.919062371,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_52"
390,0.143827,127.209346,2007,89.82395297,0,0,"0-4m","Slope","Fished","Standard belt transect",500,12.67360756,0,0,0.528953569,386.7419382,0.866341785,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_58"
391,0.143827,127.209346,2007,119.6132023,0,0,"4-10m","Slope","Fished","Standard belt transect",500,12.67360756,0,0,0.528953569,386.7419382,0.866341785,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_58"
392,2.70743,95.74817,2007,217.9689528,0,0,"0-4m","Slope","Fished","Standard belt transect",750,82.40886751,0,0,9.82224785,344.5799746,0.906627298,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_18"
393,-0.024126,127.248069,2007,4.855895498,0,0,"0-4m","Slope","Fished","Standard belt transect",500,10.08376796,0,0,0.530969864,393.0692779,0.865825251,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_56"
394,-0.024126,127.248069,2007,192.3500561,0,0,"4-10m","Slope","Fished","Standard belt transect",500,10.08376796,0,0,0.530969864,393.0692779,0.865825251,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_56"
395,2.36023,96.19971,2007,226.7444452,0,0,"0-4m","Slope","Fished","Standard belt transect",750,34.32591965,0,0,9.821486687,365.9230132,0.916250229,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_59"
396,0.153311,127.431745,2007,43.46208074,0,0,"0-4m","Slope","Fished","Standard belt transect",500,16.61645898,0,0,0.528646775,405.2632647,0.86474404,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_60"
397,0.153311,127.431745,2007,59.45916912,0,0,"4-10m","Slope","Fished","Standard belt transect",500,16.61645898,0,0,0.528646775,405.2632647,0.86474404,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_60"
398,2.23713,97.31094,2007,351.0708848,0,0,"0-4m","Flat","UnfishedLow","Standard belt transect",750,70.96898517,2,0,9.483512995,572.0660419,0.919158954,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_61"
399,2.65607,96.21849,2007,109.164771,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",750,43.43350565,2,0,9.821447184,378.5149154,0.917247172,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_62"
400,2.65188,96.21147,2007,231.7887361,0,0,"0-4m","Flat","UnfishedLow","Standard belt transect",750,43.88252656,2,0,9.821447184,378.5149154,0.917247172,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_62"
401,2.23797,97.42537,2007,358.6513597,0,0,"0-4m","Crest","UnfishedLow","Standard belt transect",750,95.96147879,2,0,9.407738295,587.8389645,0.918014094,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_63"
402,-0.017313,127.224273,2007,71.3177138,0,0,"0-4m","Slope","Fished","Standard belt transect",750,10.00569251,0,0,0.530969864,393.0692779,0.865825251,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_56"
403,-0.017313,127.224273,2007,99.83281974,0,0,"4-10m","Slope","Fished","Standard belt transect",750,10.00569251,0,0,0.530969864,393.0692779,0.865825251,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_56"
404,0.143577,127.107619,2007,166.668563,0,0,"0-4m","Slope","Fished","Standard belt transect",500,61.61185213,0,0,0.529773464,381.7142078,0.866665773,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_64"
405,0.143577,127.107619,2007,156.6366442,0,0,"4-10m","Slope","Fished","Standard belt transect",500,61.61185213,0,0,0.529773464,381.7142078,0.866665773,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_64"
406,2.54292,95.92403,2007,231.8571612,1,0,"0-4m","Slope","Fished","Standard belt transect",750,99.81726473,0,0,9.821447184,349.4859652,0.911156249,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_65"
407,2.5479,95.93256,2007,301.9923512,0,0,"0-4m","Slope","Fished","Standard belt transect",750,107.2003694,0,0,9.821447184,349.4859652,0.911156249,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_65"
408,2.54336,95.94167,2007,191.8219719,0,0,"0-4m","Slope","Fished","Standard belt transect",750,46.67922402,0,0,9.821447184,349.4859652,0.911156249,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_65"
409,2.64932,96.39539,2007,170.658806,0,0,"0-4m","Flat","UnfishedLow","Standard belt transect",750,44.72978747,2,0,9.82178909,404.5299406,0.919105069,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_66"
410,2.66282,96.36641,2007,125.1338947,0,0,"0-4m","Flat","UnfishedLow","Standard belt transect",750,133.4230996,2,0,9.82178909,404.5299406,0.919105069,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_66"
411,2.28142,97.23272,2007,352.9735002,0,0,"0-4m","Flat","UnfishedLow","Standard belt transect",750,77.29640719,2,0,9.578137369,560.3376794,0.919615815,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_67"
412,2.27583,97.22984,2007,422.159198,0,0,"0-4m","Flat","UnfishedLow","Standard belt transect",750,73.89709044,2,0,9.578137369,560.3376794,0.919615815,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_67"
413,0.108611,127.14726,2007,58.14834945,0,0,"0-4m","Flat","Fished","Standard belt transect",500,23.44955287,0,0,0.529702719,381.3852064,0.866333848,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_68"
414,0.108611,127.14726,2007,95.75907735,0,0,"4-10m","Flat","Fished","Standard belt transect",500,23.44955287,0,0,0.529702719,381.3852064,0.866333848,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_68"
415,2.32905,97.22734,2007,630.065864,0,0,"0-4m","Flat","UnfishedLow","Standard belt transect",750,68.92168917,2,0,9.729093882,557.4459802,0.919606671,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_69"
416,2.31692,97.21734,2007,449.4256592,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",750,68.97304625,2,0,9.729093882,557.4459802,0.919606671,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_69"
417,2.362,96.22506,2007,82.69116972,0,0,"0-4m","Slope","Fished","Standard belt transect",750,46.30713376,0,0,9.821486687,365.9230132,0.916250229,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_59"
418,2.36818,96.25734,2007,258.2482624,0,0,"0-4m","Slope","Fished","Standard belt transect",750,54.18686183,0,0,9.821643944,367.5169475,0.916649324,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_70"
419,-1.250666667,129.8304167,2009,171.1019507,0,0,"4-10m","Slope","Restricted","Standard belt transect",750,8.535556085,0,0,24.37244192,610.3099993,0.843277072,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_71"
420,-8.36298,116.07297,2012,389.1771433,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",750,756.9782213,3,0,11.40116227,463.2830399,0.827484357,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_1"
421,3.33211,97.12309,2007,246.377476,0,0,"0-4m","Crest","Fished","Standard belt transect",750,222.9167061,0,0,9.792543014,529.169545,0.922126561,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_72"
422,2.14764,118.33283,2011,129.5967632,0,0,"0-4m","Crest","Restricted","Standard belt transect",750,7.429963538,0,0,21.21660284,709.660908,0.793888151,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_73"
423,2.67528,96.1729,2007,85.36197441,0,0,"0-4m","Slope","Fished","Standard belt transect",750,60.39833392,0,0,9.821447184,374.747946,0.916586031,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_74"
424,2.08274,118.3945,2011,604.9179113,0,0,"0-4m","Slope","Restricted","Standard belt transect",750,7.260684399,0,0,21.21764392,685.8945428,0.792084532,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_75"
425,2.41341,118.17096,2011,274.554198,0,0,"0-4m","Crest","Restricted","Standard belt transect",750,7.308433082,0,0,21.21698636,831.2955674,0.79983495,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_76"
426,1.45942437,125.2340569,2007,277.6898835,0,0,"4-10m","Slope","Fished","Standard belt transect",750,272.130553,0,0,8.642648098,365.1436305,0.848466905,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_15"
427,1.45671275,125.2248369,2007,199.5381591,0,0,"4-10m","Slope","Fished","Standard belt transect",750,272.130553,0,0,8.642648098,365.1436305,0.848466905,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_15"
428,1.45394923,125.2374158,2007,574.8445836,0,0,"4-10m","Slope","Fished","Standard belt transect",750,222.4163907,0,0,8.642648098,365.1436305,0.848466905,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_15"
429,-8.34222,116.02744,2012,60.71309957,0,0,"0-4m","Flat","UnfishedLow","Standard belt transect",750,508.0517535,3,0,11.11596055,462.881434,0.828427364,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_2"
430,-8.34222,116.02744,2012,178.5270555,0,0,"4-10m","Lagoon_Back reef","UnfishedLow","Standard belt transect",750,508.0517535,3,0,11.11596055,462.881434,0.828427364,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_2"
437,-5.784757,110.519274,2009,19.17112574,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",1000,301.2950809,4,1.998188,5.009822719,577.053089,0.826024546,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_77"
438,-5.784757,110.519274,2009,29.58075089,0,0,"4-10m","Slope","UnfishedLow","Standard belt transect",1000,301.2950809,4,1.998188,5.009822719,577.053089,0.826024546,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_77"
447,-5.788174,110.513894,2009,13.44704779,0,0,"0-4m","Crest","UnfishedLow","Standard belt transect",750,303.3854413,4,1.998188,5.009822719,577.053089,0.826024546,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_77"
448,-5.788174,110.513894,2009,50.78393423,0,0,"4-10m","Crest","UnfishedLow","Standard belt transect",1000,303.3854413,4,1.998188,5.009822719,577.053089,0.826024546,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_77"
451,-8.36252,116.03143,2012,131.3775292,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",750,580.559549,3,0,11.11596055,462.881434,0.828427364,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_2"
452,-8.36252,116.03143,2012,216.590479,0,0,"4-10m","Slope","UnfishedLow","Standard belt transect",750,580.559549,3,0,11.11596055,462.881434,0.828427364,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_2"
453,-1.282283333,129.7271,2009,521.5885063,1,0,"4-10m","Slope","Restricted","Standard belt transect",750,3.60906919,0,0,24.37466,587.1233283,0.847488538,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_78"
460,-5.822472,110.438789,2009,53.56370866,0,0,"0-4m","Lagoon_Back reef","UnfishedLow","Standard belt transect",1000,297.9146698,4,0.95935,5.010112665,571.195256,0.82663082,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_79"
461,-5.822472,110.438789,2009,30.04796683,0,0,"4-10m","Lagoon_Back reef","UnfishedLow","Standard belt transect",1000,297.9146698,4,0.95935,5.010112665,571.195256,0.82663082,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_79"
470,-5.82071,110.438853,2009,31.7907101,0,0,"0-4m","Lagoon_Back reef","UnfishedLow","Standard belt transect",1000,297.9146698,4,0.95935,5.010112665,571.195256,0.82663082,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_79"
471,-5.82071,110.438853,2009,65.45515923,0,0,"4-10m","Lagoon_Back reef","UnfishedLow","Standard belt transect",1000,297.9146698,4,0.95935,5.010112665,571.195256,0.82663082,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_79"
484,2.07477,97.1629,2007,204.5718998,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",750,52.56720955,2,0,9.149485934,538.4906952,0.919823593,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_81"
485,-1.14255,129.85055,2009,106.562698,0,0,"4-10m","Slope","Restricted","Standard belt transect",750,3.334728513,0,0,24.3769386,618.6408925,0.838821149,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_25"
492,-5.856815,110.472788,2009,52.40205616,0,0,"0-4m","Slope","UnfishedLow","Standard belt transect",1000,336.6451554,4,3.69944,5.009790849,570.2126719,0.82885374,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_32"
493,-5.856815,110.472788,2009,13.68250606,0,0,"4-10m","Slope","UnfishedLow","Standard belt transect",1000,336.6451554,4,3.69944,5.009790849,570.2126719,0.82885374,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_32"
496,-1.1763,129.29925,2009,323.8744268,0,0,"4-10m","Slope","Restricted","Standard belt transect",750,4.491241738,0,0,22.47559006,510.1800225,0.867141704,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_82"
503,-5.833654,110.488514,2009,95.21215032,0,0,"0-4m","Slope","Restricted","Standard belt transect",750,322.758347,0,0,5.009368313,564.418862,0.826517433,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_83"
504,-5.833654,110.488514,2009,51.02252032,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,322.758347,0,0,5.009368313,564.418862,0.826517433,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_83"
507,-0.012735,127.193873,2007,81.72823008,0,0,"0-4m","Slope","Fished","Standard belt transect",750,9.974610146,0,0,0.530811459,388.6121556,0.866519787,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_19"
508,-0.012735,127.193873,2007,72.83332959,0,0,"4-10m","Slope","Fished","Standard belt transect",750,9.974610146,0,0,0.530811459,388.6121556,0.866519787,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_19"
509,-0.016782,127.164932,2007,81.59546335,0,0,"0-4m","Slope","Fished","Standard belt transect",500,10.43534417,0,0,0.530811459,388.6121556,0.866519787,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_19"
510,-0.016782,127.164932,2007,87.10643763,0,0,"4-10m","Slope","Fished","Standard belt transect",500,10.43534417,0,0,0.530811459,388.6121556,0.866519787,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_19"
511,0.133984,127.455614,2007,68.07914879,0,0,"0-4m","Slope","Fished","Standard belt transect",500,27.57405981,0,0,0.528646775,405.2632647,0.86474404,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_60"
512,0.133984,127.455614,2007,51.39025907,0,0,"4-10m","Slope","Fished","Standard belt transect",500,27.57405981,0,0,0.528646775,405.2632647,0.86474404,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_60"
513,-0.071944,127.272306,2007,27.32572579,0,0,"0-4m","Slope","Fished","Standard belt transect",500,10.3507871,0,0,0.530331747,395.99181,0.865751227,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_10"
514,-0.071944,127.272306,2007,77.06693985,0,0,"4-10m","Slope","Fished","Standard belt transect",500,10.3507871,0,0,0.530331747,395.99181,0.865751227,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_10"
521,-5.862862,110.466484,2009,36.34459152,0,0,"0-4m","Slope","Restricted","Standard belt transect",1000,336.6451554,0,0,5.009790849,570.2126719,0.82885374,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_32"
522,-5.862862,110.466484,2009,21.694651,0,0,"4-10m","Slope","Restricted","Standard belt transect",1000,336.6451554,0,0,5.009790849,570.2126719,0.82885374,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_32"
525,-8.35934,116.11097,2012,145.0939957,0,0,"0-4m","Crest","Fished","Standard belt transect",750,914.3616715,0,0,11.59434505,472.0878662,0.827029759,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_84"
526,-8.35934,116.11097,2012,74.17431151,0,0,"4-10m","Crest","Fished","Standard belt transect",750,914.3616715,0,0,11.59434505,472.0878662,0.827029759,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_84"
527,1.48076738,125.2498117,2007,339.4112516,0,0,"4-10m","Slope","Fished","Standard belt transect",750,224.3631223,0,0,8.642832227,365.9903945,0.847911218,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_34"
528,-1.15465,129.3181667,2009,346.6849256,0,0,"4-10m","Slope","Restricted","Standard belt transect",750,3.358060199,0,0,22.47559006,510.1800225,0.867141704,0.746,240676485,10.2749352941321,"Indonesia","Andrew_Hoey_82"
